nom_depto;depto;nom_mun;codigo;NBI1993;NBI2005;HDCT93;HDCL93;HDCT2005;HDCL2005;TMI2005;TMI2016;VA2011;VA2015;CON2018;SUB2018
CALDAS;17;Supía;17777;36,3264335;24,29828149;3,4;34,4;3,45;23,07;23,54;19,30094307;191,9797692;230,384661;0,279419905;0,683051035
CALDAS;17;Victoria;17867;46,28691983;30,66037736;11,12;50,84;4,4;29;17,16;13,72059787;62,5426654;82,83075006;0,154912451;0,784168288
CALDAS;17;Villamaría;17873;19,26468836;12,49947198;10,54;17,51;6,56;9,91;14,91;8,678103814;292,2905362;354,9496783;0,079119714;0,093261059
CALDAS;17;Viterbo;17877;31,01791742;20,82487781;10,03;21,96;7,51;9,01;17,57;17,84726795;88,37957514;141,763876;1,223618495;1,020299662
CAQUETA;18;Florencia;18001;36,23235386;26,84625907;12,77;43,04;14,94;25,54;17,67;11,95191922;1133,197478;1680,966145;0,323311852;0,598049874
CAQUETA;18;Albania;18029;57,40472245;35,03004005;4,91;76,85;12,74;46,88;28,33;19,86999557;41,48323871;43,09412262;0,052836053;0,622222222
CAQUETA;18;Belén Andaquies;18094;54,39753738;47,8285234;8,75;66,6;11,2;53,3;24,84;19,9421631;53,74117283;73,34068174;0,067392609;0,686444311
CAQUETA;18;Cartagena del Chaira;18150;76,01595843;51,56535932;13,56;84,24;12,1;64,83;25,72;22,25105336;100,7991487;175,4340276;0,03656801;0,787766127
CAQUETA;18;Curillo;18205;67,10197811;44,57525972;16,6;68,62;4,81;49,61;30,43;26,71491655;48,63625148;68,64171335;0,034099584;0,716091272
CAQUETA;18;El Doncello;18247;40,66807756;42,33806661;11,27;61,19;6,12;36,43;26,06;19,81343749;98,23958183;144,3439907;0,095559455;0,75786206
CAQUETA;18;El Paujil;18256;54,95803797;54,22482973;9,46;66;8,73;53,52;28,55;21,1822794;65,20263853;98,96103641;0,036338326;0,620439708
CAQUETA;18;La Montañita;18410;71,75998215;65,28688786;6,36;80,93;9,95;76,17;29,64;24,70892859;70,49883753;103,2800606;0,024538853;0,524580586
CAQUETA;18;Milán;18460;79,12658315;60,766273;11,16;87,77;5,26;82,68;31,92;26,25052114;46,09170642;77,42802945;0,022284359;0,597441112
CAQUETA;18;Morelia;18479;49,84301413;40,27427932;5,44;70,76;5,04;50,66;22,18;16,32676918;23,28563537;37,59054728;0,04323065;0,863318664
CAQUETA;18;Puerto Rico;18592;74,77996965;46,2045619;9,53;85,48;11,23;37,73;25,36;18,87524276;147,2728799;223,9303241;0,051724652;0,683957905
CAQUETA;18;San José de Fragua;18610;64,87654321;49,72085033;11,16;63,14;9,27;50,81;27,52;20,5334794;44,82143931;73,78004779;0,051570248;0,698049587
CAQUETA;18;San  Vicente del Caguan;18753;81,48606408;53,98063281;12,52;85;25,53;41,91;25,85;15,4705412;372,0396385;513,9214766;0,004371709;0,085120577
CAQUETA;18;Solano;18756;77,56331448;100;11,03;84,44;5,89;79,18;44,21;34,05055122;55,62307859;81,43973685;0,172052189;1,786286225
CAQUETA;18;Solita20;18785;64,7;52,87419399;11,08101;;2,75;73,31;28,33;25,75196179;34,46938558;63,54610999;0,030385835;0,893758881
CAQUETA;18;Valparaíso;18860;62,99678024;46,93609763;9,45;81,16;4,53;66,7;20,18;16,05020525;64,59788841;78,30195013;0,024720825;0,583667207
CAUCA;19;Popayán;19001;22,16906073;18,07366403;16,23;21,32;15,82;9,11;13,83;10,81041272;2132,812597;3412,045421;0,522462144;0,48359196
CAUCA;19;Almaguer;19022;76,90659811;88,53701079;2,78;87,78;6,81;85,36;34,72;27,80392712;54,74258533;91,46655199;0,020073164;0,731685583
CAUCA;19;Argelia;19050;83,64874672;100;8,98;89,81;;;34,64;32,02426805;68,37776844;118,3090919;0,016090518;0,887843944
CAUCA;19;Balboa;19075;61,66204673;62,12907855;8,87;75,27;10,24;64,37;24,5;18,59149017;100,498361;164,5577124;0,018765622;0,771005576
CAUCA;19;Bolívar;19100;66,7664196;67,0006243;4,95;78,9;11,69;67,14;24,55;17,76988852;132,8498051;208,2694711;0,0268792;0,782890184
CAUCA;19;Buenos Aires;19110;61,07084245;57,89289843;4,14;79,77;9,08;66,61;33,96;28,49097161;93,71780568;278,4869084;0,034305369;0,633408105
CAUCA;19;Cajibio;19130;66,60003076;63,73936048;5,8;84,03;12,94;66,46;23,92;20,4221011;163,6806315;224,2489034;0,025426617;0,856195444
CAUCA;19;Caldono;19137;80,90882141;69,87497583;3,23;63,71;9,82;70,58;31,1;19,80635805;103,953861;169,6097405;0,026951535;0,997830803
CAUCA;19;Caloto;19142;50,84783226;48,72;7,4;55,31;11,11;45,06;27,17;24,76172962;881,960196;1477,026802;0,388866934;0,984361768
CAUCA;19;Corinto;19212;60,81039282;53,5805859;12,93;52,08;18,23;42,57;20,76;14,1617626;99,06392412;163,5421742;0,134680649;0,658054851
CAUCA;19;El Tambo;19256;67,4720652;53,4450543;4,96;85,78;13,39;65,29;28,15;19,90821904;234,6045861;412,4022258;0,033983019;0,884248609
CAUCA;19;Florencia;19290;57,74090138;46,74093781;9,51;89,68;8,14;53,03;15,2;13,43137988;18,82682376;29,01339182;0,033279221;0,846753247
CAUCA;19;Guachene;19300;;26,23;11,08101;;;;28,42;20,09287615;48,23140212;137,0895439;0,09097306;0,346552071
CAUCA;19;Guapi;19318;68,09902339;87,41806683;15,7;77,76;14,23;85,45;36,24;26,17039782;102,3500319;182,7168488;0,065222486;0,659122108
CAUCA;19;Inza;19355;76,58866301;68,440056;2,73;79,99;16,23;76,96;31,35;28,3837097;110,0154033;146,9360406;0,035834832;0,767799123
CAUCA;19;Jambaló;19364;100;72,945252;11,08101;;10,12;80,06;28,71;21,27294931;49,2231852;79,16582468;0,026006666;0,859258045
CAUCA;19;La Sierra;19392;70,31919962;56,91342071;5,89;82,86;12,92;58,51;24,8;16,32405183;38,7936571;62,57864118;0,034687529;0,926006221
CAUCA;19;La Vega;19397;79,38724938;70,62445296;3,79;87,86;25,25;58,95;32,77;25,17969888;113,7852695;190,6623518;0,011125191;0,371426731
CAUCA;19;López;19418;64,19824734;44,81081081;19,71;70,66;31,24;56,12;28,02;22,39147842;51,44431262;83,12010079;0,005539089;0,508187163
CAUCA;19;Mercaderes;19450;62,3961039;69,04991219;3,65;80,57;12,41;67,61;23,84;19,40342707;79,47622737;128,388465;0,034268084;0,811415349
CAUCA;19;Miranda;19455;40,00103509;50,28359597;13,23;34,36;14,36;37,57;18,59;14,92985774;347,067382;661,769804;0,216178826;0,372263482
CAUCA;19;Morales;19473;78,48595347;62,29279501;3,79;89,28;13,15;60,52;28,56;24,19594054;126,5388276;173,0240712;0,033348509;1,002010775
CAUCA;19;Padilla;19513;46,02809118;22,16994076;12;61,22;7,37;24,81;15,46;11,42924739;30,27727213;54,43704525;0,215293816;0,627020785
CAUCA;19;Páez;19517;87,12389226;64,26510227;9,59;68,83;13,69;59,22;31,58;24,9584992;107,1259273;177,0096532;0,034094394;0,885562153
CAUCA;19;Patia (El Bordo);19532;56,96067593;34,39162557;7,16;76,98;9,61;34,29;21,45;17,39360516;126,0780701;218,2681932;0,086298956;0,735384198
CAUCA;19;Piamonte21;19533;78,8;100;;;;;34,53;28,208869;77,54802933;71,2818547;0,041526224;0,953889713
CAUCA;19;Piendamo;19548;47,51297578;37,98064094;14,06;54,79;16,43;28,85;20,7;17,05890497;196,50554;304,3223897;0,11534748;0,686359043
CAUCA;19;Puerto Tejada;19573;31,71096476;18,04540414;25,42;50,01;8,13;15,93;16,58;15,48002547;395,3816218;489,7559649;0,635200974;0,412302071
CAUCA;19;Purace;19585;89,63545982;50,68034051;13,52;85,26;7,34;60,85;18,93;14,55729244;51,47523065;76,65731752;0,041770329;0,957705905
CAUCA;19;Rosas;19622;62,89951953;65,92924238;4,39;72,78;20,1;66,66;25,11;16,76501579;48,68110978;79,86454179;0,037342242;0,639495174
CAUCA;19;San Sebastián;19693;73,2513181;74,95838882;1,88;88,86;6,56;74,88;31,29;21,53996032;52,84446975;53,22883057;0,022416467;0,589101931
CAUCA;19;Santander de Quilichao;19698;38,20116194;33,59858295;11,01;43,09;8,29;27,16;19,74;15,0543107;748,1928268;1244,38004;0,38424957;0,655173128
CAUCA;19;Santa Rosa;19701;76,82758621;77,71698113;16,1;83,86;20,25;71,22;40,78;30,41378314;24,59586735;36,18848931;0,014221557;0,296594311
CAUCA;19;Silvia;19743;80,02838745;50,28634648;6,98;37,41;3,33;63,01;29,03;24,64443202;113,5088103;191,5235813;0,04020085;0,983457581
CAUCA;19;Sotara;19760;67,15856481;57,27329975;10,42;75,47;6,61;78,44;21,44;18,16505439;68,90388748;78,4344726;0,016152377;0,55792277
CAUCA;19;Suárez;19780;70,22874192;59,50628059;6,21;79,64;12,24;59,11;28,51;26,47695172;78,41000283;159,2023249;0,039892183;0,921671159
CAUCA;19;Sucre22;19785;71,4;80,28421457;;;11;75,44;34,43;30,65210638;27,27554563;49,16546054;0,017670231;0,734721441
CAUCA;19;Timbío;19807;39,62280896;36,04089145;11,23;55,09;22,1;23,03;17,53;15,27336167;143,2625387;223,4629119;0,096757488;0,71174152
CAUCA;19;Timbiquí;19809;77,81574451;73,1853067;9,4;89,3;6,97;83,96;35,86;28,51050177;82,57394278;161,1206493;0,233555942;0,905223676
CAUCA;19;Toribio;19821;99,8855359;61,80843837;10,78;89,22;7,75;66,7;25,64;19,90205995;98,70592773;165,8482116;0,012106781;0,257529009
CAUCA;19;Totoro;19824;85,65984591;60,96853127;10,7;82,49;9,94;75,86;28,84;25,5109218;110,1892837;185,8208344;0,039092664;1,435376448
CAUCA;19;Villa Rica23;19845;51,5;30,65863346;;;13,65;26,89;16,6;14,97929899;80,44945228;107,5971466;0,045553145;1,093094722
CESAR;20;Valledupar;20001;42,733578;32,74492367;20,46;36,77;9,03;25,16;17,29;12,48245661;2862,435282;4102,154724;0,408316094;0,625575012
CESAR;20;Aguachica;20011;51,99454109;41,89823228;13,57;64,07;9,99;39,87;22,26;17,21323035;439,7430565;676,3988562;0,285102884;0,813195733
CESAR;20;Agustín Codazzi;20013;56,49685499;51,43758017;15,96;65,52;16,1;39,37;28,83;20,575983;483,5316939;1223,024449;0,272480272;0,999740286
CESAR;20;Astrea;20032;76,23804854;70,85835945;9,86;85,2;30,88;52,29;34,84;29,73961788;80,26606634;106,5257592;0,038642839;0,897850298
CESAR;20;Becerril;20045;71,16357504;56,51382112;14,35;71,79;16,72;48,11;26,94;19,07423883;705,7805492;1223,62522;0,085722864;1,126107191
CESAR;20;Bosconia;20060;64,09119134;50,19557789;17,57;78,52;18,56;38,76;21,1;16,53655268;174,8858715;244,5465107;0,242192777;0,879423227
CESAR;20;Chimichagua;20175;72,83954853;66,63678574;8,75;87,36;16,13;64,23;29,79;22,44766242;130,3010045;162,7490587;0,040238743;0,931492474
CESAR;20;Chiriguaná;20178;68,35610026;53,51509622;12,39;71,93;11,49;48,48;22,32;17,8251523;1912,39098;450,9889139;0,200878615;1,224308352
CESAR;20;Curumaní;20228;68,7276847;47,88839436;9,23;83,45;5,55;46,63;18,3;16,7302151;135,9955798;187,7995861;0,131566733;1,275834423
CESAR;20;El Copey;20238;61,02941176;51,16553702;8,03;86,05;8,05;66,78;23,6;19,50959727;247,2989582;292,1147412;0,212164338;0,8517284
CESAR;20;El Paso;20250;75,74695376;61,81672198;4,32;89,19;12,89;64,94;29,79;23,30324549;987,8870655;367,3468715;0,471082934;1,003105188
CESAR;20;Gamarra;20295;59,54576337;50,5239013;21,11;75,49;17,13;65,71;20,53;13,80066645;87,72613696;122,8535141;0,03047887;0,609870465
CESAR;20;González;20310;60,27721433;66,33350327;1,34;78,96;3,78;74,75;22,48;17,00227387;31,31439415;39,54968071;0,016684362;0,534051266
CESAR;20;La Gloria;20383;66,33413228;54,77276194;6,23;85,41;16,3;57,14;22,48;18,10495188;77,27599756;151,1363763;0,092764673;0,833134779
CESAR;20;La Jagua Ibirico;20400;71,81232583;55,65174452;13,08;82,87;31,58;39,31;24,78;17,64326923;3104,792481;2615,833624;0,632335169;1,020903272
CESAR;20;Manaure Balcón Del Cesar;20443;64,52550886;55,29189111;16,7;82,87;7,86;59,43;21,54;16,36899896;43,55967155;69,70238508;0,036381579;0,560789474
CESAR;20;Pailitas;20517;62,49050873;51,26750677;12,65;66,18;8,77;43,84;23,65;17,42596876;97,27202449;126,4679671;0,061834302;1,046980252
CESAR;20;Pelaya24;20550;68,50370801;55,36114133;11,28;87,04;10,94;75,69;26,41;19,56372431;79,89140236;128,0928783;0,097551561;0,920922025
CESAR;20;Pueblo Bello25;20570;71;83,40220938;;;7,17;78,91;33,92;29,61979479;90,17505581;146,200863;0,019825671;0,478977952
CESAR;20;Río De Oro;20614;65,26626793;49,65879759;6,27;67,4;5,96;50,46;19,35;14,09920746;134,2030436;168,0292914;0,019073569;2,164133085
CESAR;20;Robles (La Paz);20621;59,10877469;49,34445476;10,15;61,45;11,42;39,47;28,58;23,30626161;146,6891213;204,7457322;0,039862183;0,412796023
CESAR;20;San Alberto;20710;44,89058849;34,26060052;14,2;36,58;7,48;24,75;22,38;17,04031807;347,5346726;345,6010056;0,568058431;0,833378901
CESAR;20;San Diego;20750;58,48880597;40,28800358;11,62;57,42;6,58;40,41;27,23;20,77490232;77,16649796;99,41145263;0,048922056;1,092567466
CESAR;20;San Martín;20770;60,63090606;46,86001556;12,32;64,6;13,62;37,62;25,44;20,36689742;430,7560473;469,2316859;0,03275016;0,817100491
CESAR;20;Tamalameque24;20787;69,54434624;61,28842909;8,97;85,18;23,35;56,06;35,48;27,38858424;72,1273454;86,86885342;0,451311404;1,036081727
CORDOBA;23;Montería;23001;49,72318213;44,5083165;15,02;65,03;14,06;62,25;23,82;17,00076946;2828,501588;4015,403877;0,373259372;0,693697941
CORDOBA;23;Ayapel;23068;74,56390328;61,54869413;22,59;68,99;18,02;66,73;27,4;20,90914305;277,0441701;254,8140163;0,050364991;0,687010837
CORDOBA;23;Buenavista;23079;71,66532475;61,34453782;16,52;77,91;21,9;50,44;30,32;21,02418035;178,6928981;140,8075879;0,078680546;0,695597314
CORDOBA;23;Canalete;23090;90,64164342;85,95241389;26,07;72,69;4,72;90,43;35,42;29,013069;87,97288866;125,2175676;0,031141869;0,725401473
CORDOBA;23;Cereté;23162;55,33177513;50,42920025;16,77;64,1;23,19;46,08;28,17;18,15743875;415,9528155;528,426248;0,261084062;0,736454605
CORDOBA;23;Chima;23168;69,65585407;62,87306592;5,73;84,03;11,24;71,23;25,99;19,90611486;70,17482326;95,42382018;0,02920805;0,779992159
CORDOBA;23;Chinú;23182;62,58562936;53,77808137;12,38;81,81;34,05;27,58;30,33;20,89599769;208,1617241;300,6830527;0,056298367;0,768323812
CORDOBA;23;Cienaga De Oro;23189;62,2329576;61,84373159;7,63;84,76;19,55;56,79;32,02;25,45750798;384,9430213;531,750186;0,073295054;0,730911653
CORDOBA;23;Cotorra26;23300;76,9;61,27121464;;;22,56;64,49;27,35;20,31513906;79,61228206;111,4206612;0,043511893;0,979758912
CORDOBA;23;La Apartada27;23350;79,8;53,64931851;;;14;78,2;28,48;19,10761675;55,47112483;85,39958509;0,040974248;0,694405683
CORDOBA;23;Lorica;23417;70,60262773;64,69855738;15,62;75,7;25,5;51,64;22,49;15,24003963;756,5937051;977,619608;0,122173267;0,775613745
CORDOBA;23;Los Córdobas;23419;87,70263294;85,38368514;14,13;85,12;14,44;79,02;33,36;30,19786764;95,55787833;126,5246972;0,012813393;0,616867661
CORDOBA;23;Momil;23464;73,42854624;63,8700565;8,64;87,88;9,18;76,77;23,47;17,70241213;47,32643979;70,8166774;0,050683296;0,917871832
CORDOBA;23;Montelíbano;23466;61,26569586;49,09680743;15,5;69,23;16;58,19;32,43;21,96976529;1131,699176;1185,129295;0,235990213;0,707864772
CORDOBA;23;Moñitos;23500;82,0649101;77,14454826;10,92;87,75;26,95;65,05;29,31;20,64472354;159,5419983;213,0375592;0,034636319;0,780059377
CORDOBA;23;Planeta Rica;23555;60,58694628;58,45457918;11,9;72,62;18,24;56,5;32,64;20,29548274;445,6942318;525,1517468;0,19468884;0,79068644
CORDOBA;23;Pueblo Nuevo;23570;74,42720219;63,03616379;12,08;85,81;19,22;59,67;28,6;24,00207842;227,6780974;208,8348921;0,051807919;0,659597797
CORDOBA;23;Puerto Escondido;23574;86,53439882;84,59850419;16,42;82,75;18,85;75,51;35,46;28,00856252;111,6142644;170,6544136;0,022378165;0,641658313
CORDOBA;23;Puerto Libertador;23580;77,11052013;64,6663912;13,48;84,14;15,44;60,72;31,41;24,80208359;345,6111741;285,5176064;0,051423505;0,693547434
CORDOBA;23;Purísima;23586;78,27395091;67,62757019;8,72;89,96;6,41;85,79;24,17;15,54398262;43,19485287;60,37310065;0,049993396;0,887201162
CORDOBA;23;Sahagún;23660;66,15327761;53,80190014;4,43;81,78;22,79;37,66;23,3;16,51459669;613,7151352;777,5102658;0,140782507;0,863570906
CORDOBA;23;San Andrés Sotavento;23670;92,31467112;87,16546354;20,2;78,09;42,34;47,82;40,77;29,53640927;121,1112446;182,1440705;0,035261965;0,848309114
CORDOBA;23;San Antero;23672;83,33804969;65,63915527;11,91;84,02;25,58;50,1;23,23;18,02634278;100,8021164;142,7639004;0,065240116;0,75908504
CORDOBA;23;San Bernardo Viento;23675;81,04804205;70,70707546;36,77;62,27;29,94;60,7;24,41;19,11446785;111,7659017;171,7931314;0,04409032;0,843825666
CORDOBA;23;San Carlos;23678;78,97164716;66,21581764;8,95;88,49;25,69;62,36;26,08;22,75118059;104,307209;134,2666011;0,025414603;0,652272238
CORDOBA;23;San Pelayo;23686;73,11157311;63,39524574;21,73;72,36;25,73;64,05;27,32;22,03971887;196,277414;235,0782432;0,054188188;0,759487986
CORDOBA;23;Tierralta;23807;78,4878099;73,294669;20,19;77,81;14,25;69,37;29,06;26,09330165;657,4200042;1098,8089;0,062165488;0,845588025
CORDOBA;23;Valencia;23855;79,67437653;76,1743705;12,82;83,66;13,26;76,84;29,4;23,8;196,277414;248,3608946;0,043607885;0,681506697
CUNDINAMARCA;25;Agua de Dios;25001;28,6492068;20,67223576;9,72;42,4;7,48;20,56;17,59;14,98781028;657,4200042;84,34685072;0,490621824;0,509193384
CUNDINAMARCA;25;Alban;25019;31,76379776;25,782881;10,12;46,95;7,83;32,2;17,53;13,64481212;122,9061407;116,860346;0,092679651;0,431161854
CUNDINAMARCA;25;Anapoima;25035;39,55977137;29,98134494;20,1;36,05;18,89;22,19;15,71;13,10382516;101,9978673;141,6847957;0,239043244;0,456355283
CUNDINAMARCA;25;Anolaima;25040;39,40340465;26,85895945;10,83;48,68;11,4;31,6;17,15;15,14384328;84,96054091;99,5915299;0,187778695;0,621717589
CUNDINAMARCA;25;Arbelaez;25053;40,5691452;25,24590406;8,31;46,52;8,43;33,03;14,59;13,24602079;131,3355571;136,9813085;0,145870373;0,492888314
CUNDINAMARCA;25;Beltrán;25086;48,28220859;33,85992628;5,6;75,2;4,89;39,66;20,3;20,14558577;18,32588101;17,41730098;0,055851064;0,520390071
CUNDINAMARCA;25;Bituima;25095;53,3105802;32,0904403;6,05;67,5;8,54;45,85;15,94;10,98040259;21,60478471;23,08080019;0,0492;0,554
CUNDINAMARCA;25;Bojacá;25099;34,95245969;20,78300035;20,88;39,38;21,23;11,55;15,52;12,92064313;122,335898;126,2418045;0,36276771;0,180889621
CUNDINAMARCA;25;Cabrera;25120;45,01694915;37,43940062;5,9;65,22;8,37;59,64;18,05;16,34172962;32,98099429;54,75371271;0,046005386;0,840888689
CUNDINAMARCA;25;Cachipay;25123;35,97948489;21,43152669;15,19;38,44;16,51;23,21;14,6;11,83693632;75,18553817;84,23225939;0,131691868;0,536984062
CUNDINAMARCA;25;Cajicá;25126;24,08062356;12,73771571;24,28;22,08;12,17;4,8;12,11;9,046999672;832,1840845;1081,655357;0,766258995;0,181053414
CUNDINAMARCA;25;Caparrapí;25148;61,07659219;53,89662463;20,23;66,02;12,26;65,02;29,55;25,07519511;106,9342747;101,0996412;0,024461722;0,57242823
CUNDINAMARCA;25;Caqueza;25151;38,95931043;30,33958812;9,47;62,45;6,95;50,61;13,91;10,68419006;167,8441402;173,9925278;0,287440455;0,65487394
CUNDINAMARCA;25;Carmen de Carupa;25154;46,75340768;39,18836328;2,21;72,35;3,36;46,27;21,71;18,28607737;101,4861028;115,5201283;0,098318241;0,613518758
CUNDINAMARCA;25;Chaguaní;25168;47,57778653;44,09368635;2,68;69,46;7,18;54,36;18,48;17,77509794;24,53450766;38,88026781;0,042842742;0,649949597
CUNDINAMARCA;25;Chia;25175;16,89594825;7,11187397;17,84;22,6;9,33;5,51;11,5;8,905856049;1175,965497;1658,809457;0,902035556;0,10529727
CUNDINAMARCA;25;Chipaque;25178;46,67188724;30,33704183;5,55;56,83;8,43;49;15,89;13,91014133;48,52853157;57,63687907;0,134507797;0,698488275
CUNDINAMARCA;25;Choachí;25181;32,16995448;24,31445748;9,13;49,09;7,07;36,68;18,27;13,55245075;72,5373616;110,8729264;0,160448464;0,61550782
CUNDINAMARCA;25;Chocontá;25183;37,1399842;39,97538849;12,3;54,62;10,09;35,15;17,35;14,25584318;168,754658;338,2483046;0,308335216;0,41197952
CUNDINAMARCA;25;Cogua;25200;23,58043531;13,16112475;8,37;27,09;4,8;12,13;13,25;10,92411858;332,8994426;400,1890974;0,316619281;0,224648919
CUNDINAMARCA;25;Cota;25214;21,60309369;13,88113855;15,53;29,18;19,6;5,85;11,78;10,62149397;1511,864603;2828,528127;0,539294662;0,206783581
CUNDINAMARCA;25;Cucunubá;25224;36,18344345;40,72759539;5,76;51,85;6,66;43,96;22,24;19,65286391;129,2404753;113,2573051;0,493982277;0,284882952
CUNDINAMARCA;25;El Colegio;25245;32,78220169;21,31930183;15,27;31,29;9,18;16,02;13,25;11,65471863;147,6113714;161,8538288;0,252810517;0,538893926
CUNDINAMARCA;25;El Peñón;25258;71,75009003;47,99748375;21,38;67,41;17,43;41,97;25,56;20,767008;42,19967694;40,08367356;0,111366486;0,647931467
CUNDINAMARCA;25;El Rosal39;25260;29,8;24,68235471;;;38,21;6,71;19,7;18,35275247;164,7828213;175,7115642;0,792740371;0,275976725
CUNDINAMARCA;25;Facatativa;25269;21,66476958;13,08555392;33,94;12,95;14,19;6,32;13,76;12,25337517;1032,663905;2551,176887;0,769295363;0,204191311
CUNDINAMARCA;25;Fómeque;25279;35,43603062;30,36086051;9,62;57,25;8,83;35,63;18,76;17,42336155;163,0831047;175,7183078;0,201455318;0,601504374
CUNDINAMARCA;25;Fosca;25281;54,00502874;38,92385729;2,98;73,2;7,17;64,64;21,91;20,12702662;75,89805318;128,8625799;0,062790698;0,615116279
CUNDINAMARCA;25;Funza;25286;26,15275929;13,41073776;38;17,71;27,16;4,14;12,85;10,50440479;992,8116723;1779,149334;0,781895427;0,16685435
CUNDINAMARCA;25;Fúquene;25288;32,71957672;23,42767296;1,97;62,12;4,32;27,2;13,57;13,17522981;32,42696845;51,40206169;0,12021667;0,481216145
CUNDINAMARCA;25;Fusagasuga;25290;27,2360684;17,44027306;17,67;23,08;14,31;10,63;13,39;11,63236424;1033,921952;1346,046497;0,558163156;0,368363077
CUNDINAMARCA;25;Gachalá;25293;41,27794402;33,67311072;4,56;73,08;8,09;60,24;22,76;19,25799872;28,66709568;34,63507873;0,073325127;0,568489538
CUNDINAMARCA;25;Gachancipá;25295;29,01167031;20,96465478;20,03;33,33;26,48;9,08;14,9;13,06303295;90,96350225;154,3946308;0,41614662;0,142613151
CUNDINAMARCA;25;Gacheta;25297;40,82445251;38,89328846;9,48;66,23;8,63;62,29;19,02;16,18742579;59,65917911;72,91886206;0,205589178;0,496707013
CUNDINAMARCA;25;Gama;25299;41,95323246;27,26543705;1,21;82,26;0,56;67,98;22,98;17,26318742;14,89351298;24,13302822;0,054121152;0,571002979
CUNDINAMARCA;25;Girardot;25307;24,96371726;20,09385184;22,21;22,49;15,8;7,54;12,95;10,02819469;793,1579046;1013,322811;0,816480528;0,356811531
CUNDINAMARCA;25;Granada40;25312;35,2;18,2510086;;;13,01;20,4;17,65;16,12669709;66,30606044;99,99224917;0,053317143;0,441770615
CUNDINAMARCA;25;Guachetá;25317;36,99602499;32,82252317;11,25;55,5;15,19;32,29;18,61;18,27249161;167,3801201;148,5497179;0,677376761;0,380985915
CUNDINAMARCA;25;Guaduas;25320;34,4428301;29,84107227;16,26;41,45;20,57;29,56;14,22;12,24676054;330,3574547;349,380502;0,158750126;0,344772064
CUNDINAMARCA;25;Guasca;25322;27,68423354;18,52396709;6,66;37,66;9,17;21,05;18,42;16,35474092;132,3607396;108,1417428;0,540797586;0,205496524
CUNDINAMARCA;25;Guataquí;25324;60,80717489;47,11451758;12,05;70,14;14,79;40,7;24,98;18,82015529;11,32060935;16,80787789;0,047583365;0,514424878
CUNDINAMARCA;25;Guatavita;25326;30,79230633;22,93336276;3,78;51,89;1,25;32,85;15,08;11,18596817;205,8114701;73,93209919;0,315645278;0,405046864
CUNDINAMARCA;25;Guayabal de Siquima;25328;43,15514993;27,60180996;7,96;52,36;5,12;35,73;15,28;11,63062905;60,86477977;63,36369399;0,058614078;0,60449192
CUNDINAMARCA;25;Guayabetal;25335;57,80004089;31,68554007;9,06;76,16;5,95;59,66;23,11;21,56690308;38,23398066;46,18391605;0,090088283;0,712479936
CUNDINAMARCA;25;Gutiérrez;25339;65,00311915;46,74821002;2,05;76,54;5,66;66,15;22,2;15,28843;42,22181872;74,87409744;0,035124941;0,620226308
CUNDINAMARCA;25;Jerusalén;25368;65,09090909;51,13981763;48,39;39,3;5,9;69,17;24,54;20,64136245;23,69479709;26,18238509;0,068488024;0,654191617
CUNDINAMARCA;25;Junín;25372;37,53535354;34,1076558;2,83;67,11;2,32;60,01;20,39;15,63374228;64,99882998;52,49201808;0,045548893;0,511416052
CUNDINAMARCA;25;La Calera;25377;21,08430347;13,35760502;10,21;25,55;2,25;22,4;13,18;10,44895442;285,2991309;397,1547094;0,443968113;0,206341895
CUNDINAMARCA;25;La Mesa;25386;38,70478779;23,68717573;14,78;35,49;13,62;18,24;13,65;11,4209808;392,3446899;601,4247165;0,501609907;0,448885449
CUNDINAMARCA;25;La Palma;25394;57,00619408;42,7527316;10,07;65,21;17,28;40,65;14,61;10,627708;67,48277493;86,45151892;0,095766129;0,593291789
CUNDINAMARCA;25;La Peña;25398;64,71041282;68,48708487;8,33;81,37;19,68;66,37;24,98;25,19663269;70,98901096;42,03081078;0,027272727;0,640909091
CUNDINAMARCA;25;La Vega;25402;36,42458101;24,8049922;12,24;42,4;12,48;32,85;14;14,21803538;123,6459611;205,5154516;0,403663359;0,532297232
CUNDINAMARCA;25;Lenguazaque;25407;37,53434476;32,40750445;6,16;67,19;6,74;46,63;18,49;14,64678306;197,3709098;176,8201727;0,296174652;0,468315301
CUNDINAMARCA;25;Machetá;25426;48,79699248;45,06670834;8,49;73,34;5,46;57,35;21,8;18,69970417;70,40767749;79,53981395;0,092354642;0,674269194
CUNDINAMARCA;25;Madrid;25430;27,03594822;13,61956286;42,19;13,1;42,59;3,32;13,16;11,0432183;724,2896221;926,5356712;0,872776661;0,165761207
CUNDINAMARCA;25;Manta;25436;37,18448002;37,61173505;2,37;75,5;3,71;49,93;19,6;14,34167714;24,44863032;36,95482066;0,036600757;0,527976441
CUNDINAMARCA;25;Medina;25438;61,57772206;42,76058718;8,11;73,23;4,66;53,61;21,79;17,05141896;50,52728566;74,42576749;0,091615824;0,617693367
CUNDINAMARCA;25;Mosquera;25473;40,28961237;11,05876939;27,79;38,9;26,14;7,16;12,19;9,873736603;1215,226922;1527,853468;0,701474343;0,221542425
